platform,post_id,created_at,author_id,post_text,source_url,matched_query,initial_signal_type,signal_type,confidence,matched_terms,opportunity_score,priority,is_tracker,why_now,sales_angle,safe_outreach_suggestion,like_count,reply_count,retweet_count,quote_count,engagement,cluster
x,2055169857893568612,2026-05-15 06:14:11+00:00,1838943895129927680,"In a stunning 0-day exploit, Windows 11's vaunted BitLocker has been shattered, its TPM-bound key trust model crumbling in a matter of seconds. BleepingComputer reports that the attack exploits a gaping vulnerability, extracting the volume master key from RAM before the OS can https://t.co/qjZmXsiMjj",https://x.com/i/web/status/2055169857893568612,"""0-day""",EXPLOIT_OR_VULN,EXPLOIT_OR_VULN,60,['0-day'],15,Low,False,Post references a zero-day or public PoC -- patching pressure and EDR detection tuning are urgent.,Lead with detection plus virtual-patching options while the vendor patch is rolled out.,Internal suggestion: share detection and mitigation steps; do NOT weaponize public PoCs in outreach.,0,1,0,0,1,1
x,2055168573916561627,2026-05-15 06:09:05+00:00,1688680889608265728,Cisco Catalyst SD-WAN Controller 0-Day Actively Exploited to Gain Admin Access https://t.co/tk74DsmpSP,https://x.com/i/web/status/2055168573916561627,"""0-day""",EXPLOIT_OR_VULN,EXPLOIT_OR_VULN,60,['0-day'],15,Low,False,Post references a zero-day or public PoC -- patching pressure and EDR detection tuning are urgent.,Lead with detection plus virtual-patching options while the vendor patch is rolled out.,Internal suggestion: share detection and mitigation steps; do NOT weaponize public PoCs in outreach.,0,0,0,0,0,1
x,2055153323888787531,2026-05-15 05:08:29+00:00,218083557,また、CVE等 既知脆弱性情報ベースの仕組みだけでは、早晩防御は手遅れになるのではないか。0-day Exploit どころか、コミット情報からの「Negative-day Exploit」が話題でもある。カーネル脆弱性のDirty Fragはその例。米国CISA KEV的なデータの充実＋実運用への接続性が重要さを増すのではないか。,https://x.com/i/web/status/2055153323888787531,"""0-day""",EXPLOIT_OR_VULN,EXPLOIT_OR_VULN,60,['0-day'],15,Low,False,Post references a zero-day or public PoC -- patching pressure and EDR detection tuning are urgent.,Lead with detection plus virtual-patching options while the vendor patch is rolled out.,Internal suggestion: share detection and mitigation steps; do NOT weaponize public PoCs in outreach.,3,1,0,0,4,1
x,2055153204338585720,2026-05-15 05:08:01+00:00,1653629706871136256,Just hit a 0-day streak on Fernweh by @OfflineProtocol 🔥 Join me using my invite link: https://t.co/mV02DvcNXD,https://x.com/i/web/status/2055153204338585720,"""0-day""",EXPLOIT_OR_VULN,EXPLOIT_OR_VULN,60,['0-day'],15,Low,False,Post references a zero-day or public PoC -- patching pressure and EDR detection tuning are urgent.,Lead with detection plus virtual-patching options while the vendor patch is rolled out.,Internal suggestion: share detection and mitigation steps; do NOT weaponize public PoCs in outreach.,0,0,0,0,0,2
x,2055151908927730026,2026-05-15 05:02:52+00:00,1395394578174283783,Just hit a 0-day streak on Fernweh by @OfflineProtocol 🔥 Join me using my invite link: https://t.co/LvA6QbPrhH,https://x.com/i/web/status/2055151908927730026,"""0-day""",EXPLOIT_OR_VULN,EXPLOIT_OR_VULN,60,['0-day'],15,Low,False,Post references a zero-day or public PoC -- patching pressure and EDR detection tuning are urgent.,Lead with detection plus virtual-patching options while the vendor patch is rolled out.,Internal suggestion: share detection and mitigation steps; do NOT weaponize public PoCs in outreach.,0,0,0,0,0,2
x,2055147599897010370,2026-05-15 04:45:45+00:00,2035402326908055552,"SANS Stormcast Friday, May 15th, 2026: Website Fraud; Outlook Link Preview Bug; NGINX Vuln; Cisco 0-Day
https://t.co/LCRjRXijim",https://x.com/i/web/status/2055147599897010370,"""0-day""",EXPLOIT_OR_VULN,EXPLOIT_OR_VULN,60,['0-day'],15,Low,False,Post references a zero-day or public PoC -- patching pressure and EDR detection tuning are urgent.,Lead with detection plus virtual-patching options while the vendor patch is rolled out.,Internal suggestion: share detection and mitigation steps; do NOT weaponize public PoCs in outreach.,0,0,0,0,0,1
x,2055142157955092574,2026-05-15 04:24:07+00:00,75883265,"PoC Released: Critical Linux Kernel ptrace Flaw Publicly Disclosed—Unprivileged Root File Access Possible https://t.co/q8Bh6kBtm2 
The post PoC Released: Critical Linux Kernel ptrace Flaw Publicly Disclosed—Unprivileged Root File Access Possible appeared first on Daily CyberSec…",https://x.com/i/web/status/2055142157955092574,"""PoC released""",EXPLOIT_OR_VULN,EXPLOIT_OR_VULN,60,['poc released'],15,Low,False,Post references a zero-day or public PoC -- patching pressure and EDR detection tuning are urgent.,Lead with detection plus virtual-patching options while the vendor patch is rolled out.,Internal suggestion: share detection and mitigation steps; do NOT weaponize public PoCs in outreach.,0,0,0,0,0,1
x,2055140976029782388,2026-05-15 04:19:26+00:00,76581660,PoC Released for 18-Year-Old NGINX Flaw Allowing Remote Code Execution https://t.co/A81BtREMuj,https://x.com/i/web/status/2055140976029782388,"""PoC released""",EXPLOIT_OR_VULN,EXPLOIT_OR_VULN,60,['poc released'],15,Low,False,Post references a zero-day or public PoC -- patching pressure and EDR detection tuning are urgent.,Lead with detection plus virtual-patching options while the vendor patch is rolled out.,Internal suggestion: share detection and mitigation steps; do NOT weaponize public PoCs in outreach.,0,0,0,0,0,1
x,2054930236668612911,2026-05-14 14:22:01+00:00,1117356436437315585,New Post: Fragnesia Linux Vulnerability Let Attackers Gain Root Privileges – PoC Released https://t.co/HTeH6NrRNq https://t.co/aam7vkQkDr,https://x.com/i/web/status/2054930236668612911,"""PoC released""",EXPLOIT_OR_VULN,EXPLOIT_OR_VULN,60,['poc released'],15,Low,False,Post references a zero-day or public PoC -- patching pressure and EDR detection tuning are urgent.,Lead with detection plus virtual-patching options while the vendor patch is rolled out.,Internal suggestion: share detection and mitigation steps; do NOT weaponize public PoCs in outreach.,0,0,0,0,0,1
x,2054918886160736302,2026-05-14 13:36:55+00:00,9785992,PoC Released for 18-Year-Old NGINX Flaw Allowing Remote Code Execution - https://t.co/dHyE54jzsL,https://x.com/i/web/status/2054918886160736302,"""PoC released""",EXPLOIT_OR_VULN,EXPLOIT_OR_VULN,60,['poc released'],15,Low,False,Post references a zero-day or public PoC -- patching pressure and EDR detection tuning are urgent.,Lead with detection plus virtual-patching options while the vendor patch is rolled out.,Internal suggestion: share detection and mitigation steps; do NOT weaponize public PoCs in outreach.,0,0,0,0,0,1
x,2054852875570880855,2026-05-14 09:14:37+00:00,1688680889608265728,Critical 18-Year-Old NGINX Vulnerability Enables Remote Code Execution Attacks – PoC Released https://t.co/vZd2M1MOrn,https://x.com/i/web/status/2054852875570880855,"""PoC released""",EXPLOIT_OR_VULN,EXPLOIT_OR_VULN,60,['poc released'],15,Low,False,Post references a zero-day or public PoC -- patching pressure and EDR detection tuning are urgent.,Lead with detection plus virtual-patching options while the vendor patch is rolled out.,Internal suggestion: share detection and mitigation steps; do NOT weaponize public PoCs in outreach.,0,0,0,0,0,1
x,2054837992699936889,2026-05-14 08:15:29+00:00,2976527863,Fragnesia Linux Vulnerability Let Attackers Gain Root Privileges – PoC Released https://t.co/ZkbPGGngzV @The_Cyber_Newsから,https://x.com/i/web/status/2054837992699936889,"""PoC released""",EXPLOIT_OR_VULN,EXPLOIT_OR_VULN,60,['poc released'],15,Low,False,Post references a zero-day or public PoC -- patching pressure and EDR detection tuning are urgent.,Lead with detection plus virtual-patching options while the vendor patch is rolled out.,Internal suggestion: share detection and mitigation steps; do NOT weaponize public PoCs in outreach.,1,0,1,0,2,1
x,2055173582125191330,2026-05-15 06:28:59+00:00,1823332931802206208,It seems that the #Darkweb forum  #Breachforums is closed as of the announcement. https://t.co/7LoErmxsod,https://x.com/i/web/status/2055173582125191330,"""breachforums""",DARK_WEB_CHATTER,DARK_WEB_CHATTER,80,"['darkweb', 'breachforums']",12,Low,False,Post references dark-web or underground forum activity -- monitor for downstream consequences.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT visit linked dark-web resources from corporate infrastructure.,0,0,0,0,0,2
x,2055158277298627025,2026-05-15 05:28:10+00:00,1159818353973895168,"🔐 Dark Web Shockwave: INC #Ransomware Gang Claims Attack on United Quality Cooperative

-Fact Checker: ✅: 2 ❌: 1 || 2/3

https://t.co/75NyfCnmIE",https://x.com/i/web/status/2055158277298627025,"""ransomware gang""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware gang'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,0
x,2055154217568882690,2026-05-15 05:12:03+00:00,1587747883931123712,"Actor: #incransom
Victim: United Quality Cooperative
Date: 2026-05-15 08:08:39 UTC+3

According to #DarkWeb #Ransomware activity detected by the ThreatMon Threat Intelligence Team. The “#incransom” Ransomware group has added United Quality Cooperative to its victims.",https://x.com/i/web/status/2055154217568882690,"""ransomware group""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,0
x,2055139444785610820,2026-05-15 04:13:20+00:00,2054576443443605504,"🔴 8 Terabytes, 11 Million Files, and the Schematics for Every Device You Own: Inside the Foxconn Nitrogen Attack

The Nitrogen ransomware group hit Foxconn's N...

https://t.co/cWorZwdS5r

#cybersecurity #threatintel #infosec https://t.co/NGwrRNpdHE",https://x.com/i/web/status/2055139444785610820,"""ransomware group""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,3
x,2055129853192450479,2026-05-15 03:35:14+00:00,1720665183188922368,"@Seni_WaMboni @mybroadband No, reports confirm it's a ransomware group called Black X (BlackX) that leaked the ANC's ~2 million member records after failed extortion talks. They posted it on a hacker forum in Aug 2025. Black Axe isn't mentioned anywhere in the coverage. 

Details here:",https://x.com/i/web/status/2055129853192450479,"""ransomware group""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,5
x,2055124785814777858,2026-05-15 03:15:05+00:00,1859780116014141440,"Ransomware group incransom claims data theft from United Quality Cooperative, including corporate emails, financial records, and employee data, with leak threats if demands are unmet. #UnitedStates #Agriculture #Ransomware
https://t.co/l4MsisId4s",https://x.com/i/web/status/2055124785814777858,"""ransomware group""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,1,0,0,0,1,0
x,2055119225644032101,2026-05-15 02:53:00+00:00,2498236849,"Qilin ransomware group claims attack on Good Samaritan Health Center
https://t.co/GzAQ5zWij1",https://x.com/i/web/status/2055119225644032101,"""ransomware group""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,0
x,2055103081973485849,2026-05-15 01:48:51+00:00,1159818353973895168,"⚡️ Shocking New #Ransomware Group CMD Organization Sparks Global Healthcare Chaos with Bidding War Extortion Model

-Fact Checker: ✅: 3 ❌: 0 || 3/3

https://t.co/6lIgd9mA0l",https://x.com/i/web/status/2055103081973485849,"""ransomware group""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,0
x,2055098856585478300,2026-05-15 01:32:03+00:00,1587747883931123712,"Actor: #incransom
Victim: United Quality Cooperative / https://t.co/KChi6McE6e
Date: 2026-05-15 04:23:02 UTC+3

According to #DarkWeb #Ransomware activity detected by the ThreatMon Threat Intelligence Team. The “#incransom” Ransomware group has added United Quality Cooperative /",https://x.com/i/web/status/2055098856585478300,"""ransomware group""",RANSOMWARE_OPERATOR,RANSOMWARE_OPERATOR,60,['ransomware group'],12,Low,False,Post references an active ransomware operator -- track for early indicators on their next victim segment.,Internal tracking only -- not an outreach target.,Internal tracking only. Do NOT engage with or amplify operator content.,0,0,0,0,0,0
